accepted,gate,huber_max_inflation,innovation_std,measurement_time_s,nis,residual_0,residual_1,residual_2,residual_norm,sensor_is_dropout,sensor_is_outlier,source,stale_s,time_s
1.0,55.0,1.0,0.6138096951459919,26.875,0.007462070930425337,-0.053022894289512124,,,0.053022894289512124,0.0,0.0,radar_altimeter,0.02499999999999858,26.9
1.0,55.0,1.0,0.3320179655860039,27.0,0.774571269789243,-0.13594541549002237,-0.09474608039958521,-0.03486045757029459,0.16933170773912895,0.0,0.0,doppler_velocity,0.0,27.0
1.0,55.0,1.0,0.613436961057522,27.0,0.787555923983734,-0.5443906293349414,,,0.5443906293349414,0.0,0.0,radar_altimeter,0.0,27.0
1.0,55.0,1.0,0.760327844018427,27.0,0.7556515043756866,-0.6609394439744136,,,0.6609394439744136,0.0,0.0,barometer_altitude,0.0,27.0
1.0,55.0,1.0,0.6135485949446197,27.125,0.0017646785714373007,-0.025773996898635687,,,0.025773996898635687,0.0,0.0,radar_altimeter,0.02499999999999858,27.15
1.0,55.0,1.0,0.33133184447086306,27.2,3.1382645187145517,-0.036434747418482516,0.24407212979498127,-0.2313887810307478,0.33828902339420086,0.0,0.0,doppler_velocity,0.0,27.2
1.0,55.0,1.0,0.6132022005302089,27.25,2.5740218157232757,0.9838067916952014,,,0.9838067916952014,0.0,0.0,radar_altimeter,0.0,27.25
1.0,55.0,1.0,0.6136959173257458,27.375,0.02763559567102517,-0.10202054732154409,,,0.10202054732154409,0.0,0.0,radar_altimeter,0.02499999999999858,27.4
1.0,55.0,1.0,0.3308261316085688,27.4,1.3411821090543963,0.05865026537535023,0.062293995969450844,-0.20260260381130804,0.21992773957271242,0.0,0.0,doppler_velocity,0.0,27.4
1.0,55.0,1.0,0.7607103058264951,27.5,1.2770943857142862,-0.8596680728356603,,,0.8596680728356603,0.0,0.0,barometer_altitude,0.0,27.5
1.0,55.0,1.0,0.6133132243168845,27.5,0.04531140749040895,0.13055277437432267,,,0.13055277437432267,0.0,0.0,radar_altimeter,0.05000000000000071,27.55
1.0,55.0,1.0,0.33091459451797256,27.6,0.9097472705504589,0.06859770116056829,0.1683245553317787,-0.01951280215358861,0.18281014736616988,0.0,0.0,doppler_velocity,0.04999999999999716,27.65
1.0,55.0,1.0,0.6129915872238179,27.625,0.798073951322854,-0.5476159414093331,,,0.5476159414093331,0.0,0.0,radar_altimeter,0.02499999999999858,27.65
1.0,55.0,1.0,0.6134708149348137,27.75,0.007635235636836386,-0.05360497883980031,,,0.05360497883980031,0.0,0.0,radar_altimeter,0.05000000000000071,27.8
1.0,55.0,1.0,0.3304987342193301,27.8,2.0150819836292655,0.0015933335441395968,-0.2670577109612098,0.04956160769750635,0.2716223714151422,0.0,0.0,doppler_velocity,0.05000000000000071,27.85
1.0,55.0,1.0,0.6131335142591952,27.875,0.06843850217659828,0.16040034706603024,,,0.16040034706603024,0.0,0.0,radar_altimeter,0.02499999999999858,27.9
1.0,55.0,1.0,0.32977885536582024,28.0,2.9432210123350635,-0.19883037218947308,0.07427234997519316,0.24740056678214387,0.3259707645172616,0.0,0.0,doppler_velocity,0.0,28.0
1.0,55.0,1.0,3.521934777904107,28.0,0.616416667927921,-1.6624102409853663,0.0024835358332944146,-0.3823165053397446,1.7058076935980955,0.0,0.0,gps_range_bearing_altitude,0.0,28.0
1.0,55.0,1.1706757239788337,0.8868026705972067,28.0,3.176045953637165,-1.5804122273714256,,,1.5804122273714256,0.0,0.0,barometer_altitude,0.0,28.0
1.0,55.0,1.0,0.6128683711826974,28.0,0.20801903908127461,0.27952377434985465,,,0.27952377434985465,0.0,0.0,radar_altimeter,0.05000000000000071,28.05
1.0,55.0,1.0,0.6129911939086083,28.125,0.006792735658753315,0.05052154144605936,,,0.05052154144605936,0.0,0.0,radar_altimeter,0.02499999999999858,28.15
1.0,55.0,1.0,0.3295331053644049,28.2,1.0845115466472772,0.06860519428817291,-0.09182583407158962,-0.16093156302398995,0.19757941305613172,0.0,0.0,doppler_velocity,0.0,28.2
1.0,55.0,1.0,0.612703517393005,28.25,2.6392245412056874,-0.9953791604317814,,,0.9953791604317814,0.0,0.0,radar_altimeter,0.0,28.25
1.0,55.0,1.0,0.613173836110338,28.375,0.9707349880366006,-0.6041349444256667,,,0.6041349444256667,0.0,0.0,radar_altimeter,0.02499999999999858,28.4
1.0,55.0,1.0,0.3293854676482,28.4,0.23422147923507824,0.054266451894690704,-0.07411306696109388,0.008793506947476541,0.09227632556649448,0.0,0.0,doppler_velocity,0.0,28.4
1.0,55.0,1.0,0.6128687155222274,28.5,0.540441832662919,0.45054889816979937,,,0.45054889816979937,0.0,0.0,radar_altimeter,0.0,28.5
1.0,55.0,1.0,0.7599075490917546,28.5,0.06742104802978706,-0.1973142760923139,,,0.1973142760923139,0.0,0.0,barometer_altitude,0.0,28.5
1.0,55.0,1.0,0.32975081129121675,28.6,1.574570381570172,0.054078983901943545,0.01922928498334686,0.23074586856379314,0.2377771178227559,0.0,0.0,doppler_velocity,0.04999999999999716,28.65
1.0,55.0,1.0,0.6125907531173955,28.625,0.40148019109374006,0.3881525986397918,,,0.3881525986397918,0.0,0.0,radar_altimeter,0.02499999999999858,28.65
1.0,55.0,1.0,0.6127198477669972,28.75,0.11999233793767994,0.21224560510709978,,,0.21224560510709978,0.0,0.0,radar_altimeter,0.0,28.75
1.0,55.0,1.0,0.3295683330205517,28.8,1.8013165715127215,-0.13587508780204693,-0.15943115512540307,0.14607858523215805,0.25538066836247253,0.0,0.0,doppler_velocity,0.05000000000000071,28.85
1.0,55.0,1.0,0.6127765020989844,28.875,0.14815067666353832,-0.23585979836691706,,,0.23585979836691706,0.0,0.0,radar_altimeter,0.02499999999999858,28.9
1.0,55.0,1.0,0.6129093290438001,29.0,0.00769060816973765,0.053749765549440554,,,0.053749765549440554,0.0,0.0,radar_altimeter,0.0,29.0
1.0,55.0,1.0,0.3289561352344935,29.0,0.23704265384414314,-0.0021138950231378573,-0.09024134475709866,-0.020914779349258884,0.0926574165998954,0.0,0.0,doppler_velocity,0.0,29.0
1.0,55.0,1.0,0.7596415400209653,29.0,0.4375599978483726,0.5024901017974628,,,0.5024901017974628,0.0,0.0,barometer_altitude,0.0,29.0
1.0,55.0,1.0,0.6126372210634667,29.125,0.06887680143125686,0.1607829024961802,,,0.1607829024961802,0.0,0.0,radar_altimeter,0.02499999999999858,29.15
1.0,55.0,1.0,0.3293966718410318,29.2,0.8066012608346409,0.14459573657205738,-0.08828247522649058,-0.024481434385628113,0.17117553299613103,0.0,0.0,doppler_velocity,0.05000000000000071,29.25
1.0,55.0,1.0,0.6126993414632922,29.25,0.9311472092700286,0.591230168489048,,,0.591230168489048,0.0,0.0,radar_altimeter,0.05000000000000071,29.3
