accepted,gate,innovation_std,measurement_time_s,nis,residual_0,residual_1,residual_2,residual_3,residual_4,residual_5,residual_norm,sensor_is_dropout,sensor_is_outlier,source,stale_s,time_s
1.0,80.0,5.881409684653592,18.0,4.145286300342212,4.077062497184841,3.5963683247930334,1.9028014114729217,-0.4738190103704447,0.11800182058900499,0.06766012775923697,5.781000235440941,0.0,0.0,gps_position_velocity,0.0,18.0
1.0,80.0,1.2602980055641382,18.0,0.07692109542182866,0.3495392734260747,,,,,,0.3495392734260747,0.0,0.0,barometer_altitude,0.0,18.0
1.0,80.0,1.261255642305252,18.2,0.25085724333691445,0.6317080988797557,,,,,,0.6317080988797557,0.0,0.0,barometer_altitude,0.0,18.2
1.0,80.0,1.262241323544636,18.4,1.4258908309301304,-1.507250832003166,,,,,,1.507250832003166,0.0,0.0,barometer_altitude,0.0,18.4
1.0,80.0,1.2632418818471243,18.6,0.0735433809740221,-0.3425770866810183,,,,,,0.3425770866810183,0.0,0.0,barometer_altitude,0.0,18.6
1.0,80.0,1.2642443053854215,18.8,0.021203152433066058,0.1840904349695336,,,,,,0.1840904349695336,0.0,0.0,barometer_altitude,0.0,18.8
1.0,80.0,5.87926054103812,19.0,1.1875259854581421,1.8487414967410132,0.1379862889768546,-1.0900266891697754,0.2789774323617884,0.13995782677191615,0.2872287109313989,2.1920220013141827,0.0,0.0,gps_position_velocity,0.0,19.0
1.0,80.0,1.2598246945539715,19.0,0.942303472995194,-1.2229410212846972,,,,,,1.2229410212846972,0.0,0.0,barometer_altitude,0.0,19.0
1.0,80.0,1.2607699607869536,19.2,0.014962133769733071,0.1542171309836533,,,,,,0.1542171309836533,0.0,0.0,barometer_altitude,0.0,19.2
1.0,80.0,1.2617445219420456,19.4,0.6087821762656762,0.9844697867985133,,,,,,0.9844697867985133,0.0,0.0,barometer_altitude,0.0,19.4
1.0,80.0,1.2627354917652012,19.6,0.0002280378597934676,0.019068470775835067,,,,,,0.019068470775835067,0.0,0.0,barometer_altitude,0.0,19.6
1.0,80.0,1.2637300837545933,19.8,0.132448375923633,-0.4599150727571555,,,,,,0.4599150727571555,0.0,0.0,barometer_altitude,0.0,19.8
1.0,80.0,5.877403063688056,20.0,2.1782899294155262,-3.3013983231635393,-2.728184054086384,1.2112785908892079,-0.13701218047140884,-0.22339555814796808,0.24904217628047498,4.465435573879561,0.0,0.0,gps_position_velocity,0.0,20.0
1.0,80.0,1.259437618653445,20.0,0.04808522674042242,-0.27617381257107354,,,,,,0.27617381257107354,0.0,0.0,barometer_altitude,0.0,20.0
1.0,80.0,1.2603731431646197,20.2,0.26764582665599157,0.6520477165024374,,,,,,0.6520477165024374,0.0,0.0,barometer_altitude,0.0,20.2
1.0,80.0,1.261338842874084,20.4,0.3726725747057055,-0.7700084425974865,,,,,,0.7700084425974865,0.0,0.0,barometer_altitude,0.0,20.4
1.0,80.0,1.2623220632569652,20.6,0.0005273097138155199,0.028986985874780657,,,,,,0.028986985874780657,0.0,0.0,barometer_altitude,0.0,20.6
1.0,80.0,1.263310206889295,20.8,1.6040340964482984,1.5999882853203644,,,,,,1.5999882853203644,0.0,0.0,barometer_altitude,0.0,20.8
1.0,80.0,5.875778449822943,21.0,5.582355110339665,-0.05666422104451385,-4.333550464058938,3.613983673046107,0.42848359046594453,0.1604650927355591,-0.5683843850916985,5.690004963972978,0.0,0.0,gps_position_velocity,0.0,21.0
1.0,80.0,1.259119959111208,21.0,0.76547352297204,1.1016209715457705,,,,,,1.1016209715457705,0.0,0.0,barometer_altitude,0.0,21.0
1.0,80.0,1.2600474239642463,21.2,0.018109184181317097,0.1695650466529912,,,,,,0.1695650466529912,0.0,0.0,barometer_altitude,0.0,21.2
1.0,80.0,1.2610056890717025,21.4,0.13983384417480352,-0.4715450545293294,,,,,,0.4715450545293294,0.0,0.0,barometer_altitude,0.0,21.4
1.0,80.0,1.261982294897777,21.6,0.4261713304533798,0.823844747476727,,,,,,0.823844747476727,0.0,0.0,barometer_altitude,0.0,21.6
1.0,80.0,1.2629648060537768,21.8,0.1224054380147086,-0.44186703709588926,,,,,,0.44186703709588926,0.0,0.0,barometer_altitude,0.0,21.8
1.0,80.0,5.874342266125992,22.0,1.2307272721474323,-0.6118468946719986,-2.102594522962278,0.6640403668361614,-0.035164866202947564,0.023700369108141772,-0.39029332874008915,2.3217099554140246,0.0,0.0,gps_position_velocity,0.0,22.0
1.0,80.0,1.2588576138838294,22.0,1.757648891637387,1.668947492186362,,,,,,1.668947492186362,0.0,0.0,barometer_altitude,0.0,22.0
1.0,80.0,1.259778137495478,22.2,7.318163738599886e-05,0.010776931647626498,,,,,,0.010776931647626498,0.0,0.0,barometer_altitude,0.0,22.2
1.0,80.0,1.2607299127090659,22.4,0.017284045700550952,-0.16574665031639313,,,,,,0.16574665031639313,0.0,0.0,barometer_altitude,0.0,22.4
